text,rel_size,bold,indent,caps,numbered,line_len,page,y0_pos,font_hash,label
"Hôtel de Ville: The town hall of Aix-en-Provence, built in the 17th century, is an elegant",1.0,0,0.18,0.05555555555555555,0,90,7,0.5650200271606445,4099372193,BODY
building with a beautiful clock tower and an ornate facade. The square in front of the,1.0,0,0.1800000508626302,0.011627906976744186,0,86,7,0.54364501953125,4099372193,BODY
"Hôtel de Ville is a lively spot, often hosting markets and events.",1.0,0,0.1800000508626302,0.030303030303030304,0,66,7,0.5222700119018555,4099372193,BODY
"Atelier Cézanne: The studio of Paul Cézanne, one of the most famous painters",1.0,0,0.18,0.06578947368421052,0,76,7,0.49092002868652346,4099372193,BODY
"associated with Aix-en-Provence, is preserved as a museum. Visitors can see where",1.0,0,0.18,0.037037037037037035,0,81,7,0.4695450210571289,4099372193,BODY
Cézanne created many of his masterpieces and gain insight into his artistic process.,1.0,0,0.1800000254313151,0.011904761904761904,0,84,7,0.4481700134277344,4099372193,BODY
Artistic Heritage,1.0,0,0.12,0.11764705882352941,0,17,7,0.4168200302124023,4099372193,H2
"Walking Tour: Take a walking tour of sites related to Paul Cézanne, such as the Terrain",1.0,0,0.18,0.06896551724137931,0,87,7,0.38547000885009763,4099372193,BODY
des Peintres and the Bibémus Quarry.,1.0,0,0.18,0.08333333333333333,0,36,7,0.36409500122070315,4099372193,BODY
"Local Markets: Visit the city's famous markets, such as the flower market at Place de",1.0,0,0.18,0.047058823529411764,0,85,7,0.3326700592041016,4099372193,BODY
l'Hôtel de Ville or the food market at Place Richelme.,1.0,0,0.18,0.07407407407407407,0,54,7,0.31129501342773436,4099372193,BODY
Cultural Highlights,1.0,0,0.12,0.10526315789473684,0,19,7,0.27994499206542967,4099372193,H2
"Aix-en-Provence is known for its vibrant arts scene, with numerous galleries, theaters, and",1.0,0,0.12,0.02197802197802198,0,91,7,0.2485950469970703,4099372193,BODY
"music venues. The city hosts several festivals throughout the year, including the Festival d'Aix-",1.0,0,0.12,0.030927835051546393,0,97,7,0.22722000122070313,4099372193,BODY
"en-Provence, which features opera and classical music performances. Aix-en-Provence's",1.0,0,0.12,0.03529411764705882,0,85,7,0.20584495544433593,4099372193,BODY
"cuisine is also a highlight, with local specialties such as calissons (almond-shaped candies)",1.0,0,0.12000005086263021,0.0,0,93,7,0.18446998596191405,4099372193,BODY
"and Provençal dishes made with fresh, local ingredients.",1.0,0,0.12000005086263021,0.017857142857142856,0,56,7,0.16309501647949218,4099372193,BODY
Toulouse: The Pink City,1.0,1,0.12,0.17391304347826086,0,23,8,0.8814899921417236,224960051,H1
History,1.0,0,0.12,0.14285714285714285,0,7,8,0.8500949668884278,4099372193,H2
"Toulouse, known as ""La Ville Rose"" (The Pink City) due to its distinctive terracotta buildings,",1.0,0,0.12,0.07368421052631578,0,95,8,0.8187449455261231,4099372193,BODY
is a vibrant city with a rich history. It was an important center during the Roman period and,1.0,0,0.11999998728434245,0.021505376344086023,0,93,8,0.7973699760437012,4099372193,BODY
later became a hub of the aerospace industry. Toulouse has been a center of learning and,1.0,0,0.11999998728434245,0.011363636363636364,0,88,8,0.7759950065612793,4099372193,BODY
"culture for centuries, with a prestigious university and numerous research institutions.",1.0,0,0.12,0.0,0,88,8,0.7546200370788574,4099372193,BODY
Key Attractions,1.0,0,0.12,0.13333333333333333,0,15,8,0.7232700157165527,4099372193,H2
"Basilica of Saint-Sernin: This Romanesque basilica, built between the 11th and 13th",1.0,0,0.18,0.060240963855421686,0,83,8,0.691919994354248,4099372193,BODY
"centuries, is a UNESCO World Heritage site. It is one of the largest and best-preserved",1.0,0,0.17999998728434244,0.10344827586206896,0,87,8,0.6705450248718262,4099372193,BODY
Romanesque churches in Europe.,1.0,0,0.18,0.06666666666666667,0,30,8,0.6491700744628907,4099372193,BODY
"Capitole de Toulouse: The city's town hall and theater, the Capitole, is an impressive",1.0,0,0.18,0.046511627906976744,0,86,8,0.6177450180053711,4099372193,BODY
building with a neoclassical facade. It has been the seat of municipal power since the,1.0,0,0.18,0.011627906976744186,0,86,8,0.5963700103759766,4099372193,BODY
12th century.,1.0,0,0.18,0.0,0,13,8,0.574995002746582,4099372193,BODY
"Jacobins Convent: This Gothic convent, founded in the 13th century, is known for its",1.0,0,0.18,0.047619047619047616,0,84,8,0.54364501953125,4099372193,BODY
beautiful cloister and the relics of Saint Thomas Aquinas.,1.0,0,0.18,0.05172413793103448,0,58,8,0.5222700119018555,4099372193,BODY
"Cité de l'Espace: This space-themed science museum features interactive exhibits, a",1.0,0,0.18,0.03614457831325301,0,83,8,0.49092002868652346,4099372193,BODY
"planetarium, and a replica of the Mir space station. It's an engaging and educational",1.0,0,0.18,0.023529411764705882,0,85,8,0.4695450210571289,4099372193,BODY
experience for visitors of all ages.,1.0,0,0.18,0.0,0,36,8,0.4481700134277344,4099372193,BODY
Aerospace Industry,1.0,0,0.12,0.1111111111111111,0,18,8,0.4168200302124023,4099372193,H2
Airbus Factory Tours: Visit the Airbus factory for a fascinating tour of one of the,1.0,0,0.18,0.060240963855421686,0,83,8,0.38547000885009763,4099372193,BODY
world's leading aircraft manufacturers.,1.0,0,0.18,0.0,0,39,8,0.36409500122070315,4099372193,BODY
"Aeroscopia Museum: Explore the history of aviation at the Aeroscopia Museum, which",1.0,0,0.18,0.06097560975609756,0,82,8,0.3326700592041016,4099372193,BODY
features a collection of historic aircraft.,1.0,0,0.18,0.0,0,43,8,0.31129501342773436,4099372193,BODY
Cultural Highlights,1.0,0,0.12,0.10526315789473684,0,19,8,0.27994499206542967,4099372193,H2
"Toulouse is renowned for its vibrant cultural scene, with numerous theaters, music venues,",1.0,0,0.12,0.011111111111111112,0,90,8,0.2485950469970703,4099372193,BODY
"and festivals. The city hosts the Toulouse International Art Festival, which features",1.0,0,0.12,0.058823529411764705,0,85,8,0.22722000122070313,4099372193,BODY
"contemporary art exhibitions and performances. Toulouse's cuisine is also notable, with local",1.0,0,0.12,0.010752688172043012,0,93,8,0.20584495544433593,4099372193,BODY
specialties such as cassoulet (a hearty bean and meat stew) and foie gras being popular,1.0,0,0.12,0.0,0,87,8,0.18446998596191405,4099372193,BODY
dishes.,1.0,0,0.12,0.0,0,7,8,0.16309501647949218,4099372193,BODY
Montpellier: A University City with Medieval Charm,1.0,1,0.12,0.12,0,50,9,0.8814899921417236,224960051,H1
History,1.0,0,0.12,0.14285714285714285,0,7,9,0.8500949668884278,4099372193,H2
"Montpellier, founded in the 10th century, is known for its prestigious university and vibrant",1.0,0,0.12,0.010752688172043012,0,93,9,0.8187449455261231,4099372193,BODY
"cultural scene. The city has a rich history, with a blend of medieval, Renaissance, and modern",1.0,0,0.12,0.02127659574468085,0,94,9,0.7973699760437012,4099372193,BODY
"architecture. Montpellier has been a center of learning and innovation for centuries, attracting",1.0,0,0.12,0.010416666666666666,0,96,9,0.7759950065612793,4099372193,BODY
scholars and students from around the world.,1.0,0,0.12,0.0,0,44,9,0.7546200370788574,4099372193,BODY
Key Attractions,1.0,0,0.1199999745686849,0.13333333333333333,0,15,9,0.7232700157165527,4099372193,H2
"Place de la Comédie: The central square of Montpellier, this bustling area is",1.0,0,0.18,0.05194805194805195,0,77,9,0.691919994354248,4099372193,BODY
"surrounded by cafes, shops, and the impressive Opéra Comédie. It is a great place to",1.0,0,0.18,0.03571428571428571,0,84,9,0.6705450248718262,4099372193,BODY
start exploring the city.,1.0,0,0.18,0.0,0,25,9,0.6491700744628907,4099372193,BODY
"Saint-Pierre Cathedral: This Gothic cathedral, built in the 14th century, is known for its",1.0,0,0.18,0.05555555555555555,0,90,9,0.6177450180053711,4099372193,BODY
imposing facade and twin towers. It is the seat of the Archdiocese of Montpellier.,1.0,0,0.17999998728434244,0.036585365853658534,0,82,9,0.5963700103759766,4099372193,BODY
Promenade du Peyrou: This 17th-century promenade oﬀers stunning views of the city,1.0,0,0.18,0.037037037037037035,0,81,9,0.5650200271606445,4099372193,BODY
"and features the Arc de Triomphe and the Château d'Eau, a beautiful water tower.",1.0,0,0.1800000254313151,0.05,0,80,9,0.54364501953125,4099372193,BODY
"Musée Fabre: One of the most important art museums in France, the Musée Fabre",1.0,0,0.18,0.07792207792207792,0,77,9,0.5122949981689453,4099372193,BODY
"houses an extensive collection of European paintings, sculptures, and decorative arts.",1.0,0,0.18,0.011627906976744186,0,86,9,0.49091999053955077,4099372193,BODY
Student Life,1.0,0,0.11999994913736979,0.16666666666666666,0,12,9,0.45957000732421877,4099372193,H2
University Influence: Highlight the vibrant student life and the influence of the,1.0,0,0.18,0.037037037037037035,0,81,9,0.4281450271606445,4099372193,BODY
university on the city's culture.,1.0,0,0.18,0.0,0,33,9,0.40677001953125,4099372193,BODY
Modern Architecture: Mention modern architectural landmarks like the Antigone,1.0,0,0.18,0.05194805194805195,0,77,9,0.37541999816894533,4099372193,BODY
district or the Pierresvives building.,1.0,0,0.18,0.02631578947368421,0,38,9,0.3540449905395508,4099372193,BODY
Cultural Highlights,1.0,0,0.12,0.10526315789473684,0,19,9,0.32269500732421874,4099372193,H2
"Montpellier is renowned for its vibrant cultural scene, with numerous theaters, music venues,",1.0,0,0.12,0.010752688172043012,0,93,9,0.29134498596191405,4099372193,BODY
"and festivals. The city hosts the Montpellier Dance Festival, which attracts contemporary",1.0,0,0.12,0.0449438202247191,0,89,9,0.2699700164794922,4099372193,BODY
"dance companies from around the world. Montpellier's cuisine is also notable, with local",1.0,0,0.12,0.011363636363636364,0,88,9,0.2485950469970703,4099372193,BODY
specialties such as tielle (a savory pie filled with octopus) and wines from the surrounding,1.0,0,0.12,0.0,0,92,9,0.22722000122070313,4099372193,BODY
vineyards.,1.0,0,0.12,0.0,0,10,9,0.20584495544433593,4099372193,BODY
Perpignan: A Blend of French and Catalan Cultures,1.0,1,0.12,0.12244897959183673,0,49,10,0.8814899921417236,224960051,H1
History,1.0,0,0.12,0.14285714285714285,0,7,10,0.8500949668884278,4099372193,H2
"Perpignan, located near the Spanish border, has a unique blend of French and Catalan",1.0,0,0.12,0.047619047619047616,0,84,10,0.8187449455261231,4099372193,BODY
influences. The city was once the capital of the Kingdom of Majorca and has a rich history,1.0,0,0.12,0.03333333333333333,0,90,10,0.7973699760437012,4099372193,BODY
reflected in its architecture and culture. Perpignan's strategic location has made it a,1.0,0,0.12,0.011494252873563218,0,87,10,0.7759950065612793,4099372193,BODY
crossroads of cultures and traditions.,1.0,0,0.12,0.0,0,38,10,0.7546200370788574,4099372193,BODY
Key Attractions,1.0,0,0.12,0.13333333333333333,0,15,10,0.7232700157165527,4099372193,H2
"Palace of the Kings of Majorca: This impressive fortress, built in the 13th century, was",1.0,0,0.18,0.045454545454545456,0,88,10,0.691919994354248,4099372193,BODY
the residence of the Kings of Majorca. It oﬀers panoramic views of the city and the,1.0,0,0.18,0.03614457831325301,0,83,10,0.6705450248718262,4099372193,BODY
surrounding countryside.,1.0,0,0.18,0.0,0,24,10,0.6491700744628907,4099372193,BODY
"Perpignan Cathedral: Also known as the Cathedral of Saint John the Baptist, this",1.0,0,0.18,0.0875,0,80,10,0.6177450180053711,4099372193,BODY
Gothic cathedral was built in the 14th century and features a beautiful cloister and bell,1.0,0,0.18,0.011235955056179775,0,89,10,0.5963700103759766,4099372193,BODY
tower.,1.0,0,0.18,0.0,0,6,10,0.574995002746582,4099372193,BODY
"Castillet: This iconic red-brick gatehouse, built in the 14th century, is a symbol of",1.0,0,0.18,0.023529411764705882,0,85,10,0.54364501953125,4099372193,BODY
"Perpignan. It now houses the Casa Pairal Museum, which showcases the history and",1.0,0,0.18,0.0625,0,80,10,0.5222700119018555,4099372193,BODY
culture of the region.,1.0,0,0.18,0.0,0,22,10,0.5008950042724609,4099372193,BODY
"Loge de Mer: This historic building, originally a maritime trading exchange, dates back",1.0,0,0.18,0.034482758620689655,0,87,10,0.4695450210571289,4099372193,BODY
to the 14th century. It is located in the heart of the old town and is a testament to,1.0,0,0.18,0.011764705882352941,0,85,10,0.4481700134277344,4099372193,BODY
Perpignan's rich mercantile history.,1.0,0,0.18,0.027777777777777776,0,36,10,0.42679500579833984,4099372193,BODY
Cultural Fusion,1.0,0,0.12,0.13333333333333333,0,15,10,0.3954450225830078,4099372193,H2
"Festivals: Emphasize the blend of French and Catalan cultures in the city's festivals,",1.0,0,0.18,0.046511627906976744,0,86,10,0.36409500122070315,4099372193,BODY
"cuisine, and traditions.",1.0,0,0.18,0.0,0,24,10,0.3427199554443359,4099372193,BODY
Beaches and Nature: Suggest visiting nearby beaches like Canet-en-Roussillon or,1.0,0,0.18,0.06329113924050633,0,79,10,0.31129501342773436,4099372193,BODY
exploring the Pyrenees mountains.,1.0,0,0.18,0.030303030303030304,0,33,10,0.2899199676513672,4099372193,BODY
Cultural Highlights,1.0,0,0.12,0.10526315789473684,0,19,10,0.2585700225830078,4099372193,H2
"Perpignan is known for its vibrant cultural scene, with a strong emphasis on Catalan",1.0,0,0.12,0.023809523809523808,0,84,10,0.22722000122070313,4099372193,BODY
"traditions. The city hosts the Guitares au Palais festival, which celebrates guitar music in",1.0,0,0.12,0.03260869565217391,0,92,10,0.20584495544433593,4099372193,BODY
"various genres. Perpignan's cuisine is also notable, with local specialties such as cargolade",1.0,0,0.12,0.010752688172043012,0,93,10,0.18446998596191405,4099372193,BODY
(grilled snails) and wines from the Roussillon region.,1.0,0,0.12,0.018518518518518517,0,54,10,0.16309501647949218,4099372193,BODY
Arles: A Roman Treasure,1.0,1,0.12,0.17391304347826086,0,23,11,0.8814899921417236,224960051,H1
History,1.0,0,0.12,0.14285714285714285,0,7,11,0.8500949668884278,4099372193,H2
"Arles, located on the banks of the Rhône River, is renowned for its Roman and Romanesque",1.0,0,0.12,0.056818181818181816,0,88,11,0.8187449455261231,4099372193,BODY
monuments. The city was an important Roman settlement and later became a center of,1.0,0,0.12,0.024390243902439025,0,82,11,0.7973699760437012,4099372193,BODY
"Christian pilgrimage. Arles has a rich artistic heritage, having inspired artists such as Vincent",1.0,0,0.12,0.030927835051546393,0,97,11,0.7759950065612793,4099372193,BODY
van Gogh and Pablo Picasso.,1.0,0,0.12,0.1111111111111111,0,27,11,0.7546200370788574,4099372193,BODY
Key Attractions,1.0,0,0.12,0.13333333333333333,0,15,11,0.7232700157165527,4099372193,H2
"Arles Amphitheatre: This Roman amphitheater, built in the 1st century AD, is still used",1.0,0,0.18,0.06896551724137931,0,87,11,0.691919994354248,4099372193,BODY
for events such as bullfights and concerts. It is one of the best-preserved Roman,1.0,0,0.18,0.024691358024691357,0,81,11,0.6705450248718262,4099372193,BODY
structures in France.,1.0,0,0.18,0.047619047619047616,0,21,11,0.6491700744628907,4099372193,BODY
"Church of St. Trophime: This Romanesque church, built in the 12th century, is known",1.0,0,0.18,0.060240963855421686,0,83,11,0.6177450180053711,4099372193,BODY
for its stunning portal and cloister. It was an important stop on the pilgrimage route to,1.0,0,0.18,0.011235955056179775,0,89,11,0.5963700103759766,4099372193,BODY
Santiago de Compostela.,1.0,0,0.18,0.08695652173913043,0,23,11,0.574995002746582,4099372193,BODY
"Alyscamps: This ancient Roman necropolis, located just outside the city walls, was a",1.0,0,0.18,0.03571428571428571,0,84,11,0.54364501953125,4099372193,BODY
major burial site in antiquity. It features a long avenue lined with sarcophagi.,1.0,0,0.18,0.0125,0,80,11,0.5222700119018555,4099372193,BODY
"Thermes de Constantin: These Roman baths, built in the 4th century AD, are a",1.0,0,0.18,0.07894736842105263,0,76,11,0.49092002868652346,4099372193,BODY
testament to the city's importance during the Roman period.,1.0,0,0.18,0.01694915254237288,0,59,11,0.4695450210571289,4099372193,BODY
Artistic Influence,1.0,0,0.12,0.1111111111111111,0,18,11,0.43819503784179686,4099372193,H2
Vincent van Gogh: Include a section on Vincent van Gogh's time in Arles and the,1.0,0,0.18,0.0759493670886076,0,79,11,0.40677001953125,4099372193,BODY
locations that inspired his paintings.,1.0,0,0.18,0.0,0,38,11,0.38547000885009763,4099372193,BODY
Photography: Recommend visiting during the Rencontres d'Arles photography festival,1.0,0,0.18,0.04878048780487805,0,82,11,0.35404502868652343,4099372193,BODY
for a unique cultural experience.,1.0,0,0.18,0.0,0,33,11,0.3326700592041016,4099372193,BODY
Cultural Highlights,1.0,0,0.12,0.10526315789473684,0,19,11,0.3013200378417969,4099372193,H2
"Arles is known for its vibrant arts scene, with numerous galleries, theaters, and festivals. The",1.0,0,0.12,0.020833333333333332,0,96,11,0.2699700164794922,4099372193,BODY
"city hosts the Rencontres d'Arles, an international photography festival that attracts artists",1.0,0,0.12,0.02127659574468085,0,94,11,0.2485950469970703,4099372193,BODY
"and photographers from around the world. Arles' cuisine is also notable, with local specialties",1.0,0,0.12,0.010526315789473684,0,95,11,0.22722000122070313,4099372193,BODY
such as bull meat stew and wines from the surrounding vineyards.,1.0,0,0.12,0.0,0,64,11,0.20584495544433593,4099372193,BODY
Carcassonne: A Medieval Fortress,1.0,1,0.12,0.125,0,32,12,0.8814899921417236,224960051,H1
History,1.0,0,0.12,0.14285714285714285,0,7,12,0.8500949668884278,4099372193,H2
"Carcassonne is a fortified city in the Languedoc region, known for its well-preserved medieval",1.0,0,0.12,0.02127659574468085,0,94,12,0.8187449455261231,4099372193,BODY
"architecture. The city's history dates back to the Roman period, but it is best known for its",1.0,0,0.12,0.021505376344086023,0,93,12,0.7973699760437012,4099372193,BODY
role in the medieval period as a stronghold during the Albigensian Crusade. Carcassonne's,1.0,0,0.12000005086263021,0.033707865168539325,0,89,12,0.7759950065612793,4099372193,BODY
double-walled fortifications and 52 towers make it one of the most impressive examples of,1.0,0,0.12000005086263021,0.0,0,89,12,0.7546200370788574,4099372193,BODY
medieval architecture in Europe.,1.0,0,0.12000006357828776,0.03125,0,32,12,0.7332450675964356,4099372193,BODY
Key Attractions,1.0,0,0.12000007629394531,0.13333333333333333,0,15,12,0.7018950462341309,4099372193,H2
Cité de Carcassonne: This medieval fortress is a UNESCO World Heritage site and one,1.0,0,0.18,0.13253012048192772,0,83,12,0.6705450248718262,4099372193,BODY
of the most impressive examples of medieval architecture in Europe. It features double,1.0,0,0.18,0.023255813953488372,0,86,12,0.6491700744628907,4099372193,BODY
"walls, 52 towers, and a castle.",1.0,0,0.18,0.0,0,31,12,0.6277950668334961,4099372193,BODY
"Basilica of Saints Nazarius and Celsus: This Gothic-Romanesque basilica, located",1.0,0,0.18,0.0875,0,80,12,0.5963700103759766,4099372193,BODY
"within the fortress, dates back to the 11th century. It is known for its beautiful stained",1.0,0,0.1800000254313151,0.011111111111111112,0,90,12,0.574995002746582,4099372193,BODY
glass windows.,1.0,0,0.1800000254313151,0.0,0,14,12,0.5536949920654297,4099372193,BODY
"Château Comtal: This castle, located within the Cité, oﬀers guided tours that provide",1.0,0,0.18,0.047058823529411764,0,85,12,0.5222700119018555,4099372193,BODY
insight into the history and architecture of Carcassonne.,1.0,0,0.18,0.017543859649122806,0,57,12,0.5008950042724609,4099372193,BODY
Pont Vieux: This 14th-century bridge connects the medieval Cité with the lower town.,1.0,0,0.18,0.047619047619047616,0,84,12,0.4695450210571289,4099372193,BODY
It oﬀers stunning views of the fortress and the surrounding countryside.,1.0,0,0.1800000254313151,0.013888888888888888,0,72,12,0.4481700134277344,4099372193,BODY
Medieval Life,1.0,0,0.12,0.15384615384615385,0,13,12,0.4168200302124023,4099372193,H2
"Reenactments: Provide insights into medieval life in Carcassonne, including",1.0,0,0.18,0.04,0,75,12,0.38547000885009763,4099372193,BODY
reenactments and historical tours.,1.0,0,0.18,0.0,0,34,12,0.36409500122070315,4099372193,BODY
"Surrounding Area: Suggest exploring the surrounding Languedoc region, known for its",1.0,0,0.18,0.04819277108433735,0,83,12,0.3326700592041016,4099372193,BODY
vineyards and picturesque villages.,1.0,0,0.18,0.0,0,35,12,0.31129501342773436,4099372193,BODY
Cultural Highlights,1.0,0,0.12,0.10526315789473684,0,19,12,0.27994499206542967,4099372193,H2
"Carcassonne is known for its vibrant cultural scene, with numerous festivals and events",1.0,0,0.12,0.011494252873563218,0,87,12,0.2485950469970703,4099372193,BODY
"throughout the year. The city hosts the Festival de Carcassonne, which features music,",1.0,0,0.12,0.03488372093023256,0,86,12,0.22722000122070313,4099372193,BODY
"theater, and dance performances in various historic venues. Carcassonne's cuisine is also",1.0,0,0.12,0.011235955056179775,0,89,12,0.20584495544433593,4099372193,BODY
"notable, with local specialties such as cassoulet (a hearty bean and meat stew) and wines",1.0,0,0.12,0.0,0,89,12,0.18446998596191405,4099372193,BODY
from the surrounding vineyards.,1.0,0,0.12,0.0,0,31,12,0.16309501647949218,4099372193,BODY
Conclusion,1.0,1,0.12,0.1,0,10,13,0.8814899921417236,224960051,H1
"The South of France is home to a diverse array of cities, each with its own unique history,",1.0,0,0.12,0.03296703296703297,0,91,13,0.8500949668884278,4099372193,BODY
"culture, and attractions. From the ancient Roman ruins of Arles and Nîmes to the medieval",1.0,0,0.12,0.0449438202247191,0,89,13,0.8287199974060059,4099372193,BODY
"fortresses of Carcassonne and Avignon, each city oﬀers a glimpse into the rich heritage of the",1.0,0,0.12,0.02127659574468085,0,94,13,0.807345027923584,4099372193,BODY
"region. Whether you're exploring the vibrant streets of Marseille, the elegant boulevards of",1.0,0,0.12,0.021739130434782608,0,92,13,0.7859700584411621,4099372193,BODY
"Aix-en-Provence, or the charming squares of Montpellier, you'll find a wealth of historical",1.0,0,0.12,0.03296703296703297,0,91,13,0.7645950889587403,4099372193,BODY
treasures and cultural experiences waiting to be discovered. Use this guide to plan your,1.0,0,0.12,0.011363636363636364,0,88,13,0.7432951164245606,4099372193,BODY
journey through the South of France and immerse yourself in the fascinating history and,1.0,0,0.12,0.022988505747126436,0,87,13,0.7219201469421387,4099372193,BODY
culture of this beautiful region.,1.0,0,0.12,0.0,0,33,13,0.7005451774597168,4099372193,BODY
A Culinary Journey Through the South of France,1.0,1,0.12,0.13043478260869565,0,46,0,0.8814899921417236,224960051,TITLE
Introduction,1.0,1,0.12,0.08333333333333333,0,12,0,0.8500649738311767,224960051,H1
"The South of France, known for its stunning landscapes and charming villages, is also a",1.0,0,0.12,0.034482758620689655,0,87,0,0.8187449455261231,4099372193,BODY
"paradise for food lovers. The region's cuisine is a delightful blend of Mediterranean flavors,",1.0,0,0.12,0.02127659574468085,0,94,0,0.7973699760437012,4099372193,BODY
"fresh ingredients, and traditional recipes passed down through generations. This guide will",1.0,0,0.12,0.01098901098901099,0,91,0,0.7759950065612793,4099372193,BODY
"take you through the diﬀerent types of food, famous dishes, must-visit restaurants, renowned",1.0,0,0.12,0.0,0,92,0,0.7546200370788574,4099372193,BODY
"wine regions, and the types of wines they produce to help you plan an unforgettable culinary",1.0,0,0.12,0.0,0,92,0,0.7332450675964356,4099372193,BODY
adventure.,1.0,0,0.12,0.0,0,10,0,0.7118700981140137,4099372193,BODY
Types of Food,1.0,1,0.12,0.15384615384615385,0,13,1,0.8814899921417236,224960051,H1
"The cuisine in the South of France is diverse, reflecting the region's rich history and cultural",1.0,0,0.12,0.03125,0,96,1,0.8500949668884278,4099372193,BODY
influences. Here are some key types of food you can expect to find:,1.0,0,0.12,0.014925373134328358,0,67,1,0.8287199974060059,4099372193,BODY
"Seafood: With its extensive coastline, the South of France oﬀers an abundance of fresh",1.0,0,0.18,0.046511627906976744,0,86,1,0.7973699760437012,4099372193,BODY
"seafood. Look for dishes featuring fish, shellfish, and crustaceans, often prepared with",1.0,0,0.18,0.011363636363636364,0,88,1,0.7759950065612793,4099372193,BODY
"Mediterranean herbs and olive oil. Popular seafood dishes include grilled sardines, sea",1.0,0,0.18,0.022988505747126436,0,87,1,0.7546200370788574,4099372193,BODY
"bass, and mussels marinière. The region's proximity to the Mediterranean Sea ensures",1.0,0,0.18,0.03571428571428571,0,84,1,0.7332450675964356,4099372193,BODY
that the seafood is always fresh and flavorful.,1.0,0,0.18,0.0,0,47,1,0.7118700981140137,4099372193,BODY
"Provençal Cuisine: This style of cooking emphasizes fresh vegetables, herbs, and olive",1.0,0,0.18,0.03488372093023256,0,86,1,0.6805200004577636,4099372193,BODY
"oil. Ratatouille, a vegetable stew, and bouillabaisse, a fish soup, are quintessential",1.0,0,0.18,0.011627906976744186,0,86,1,0.6591450500488282,4099372193,BODY
"Provençal dishes. Provençal cuisine also includes dishes like tapenade, a spread made",1.0,0,0.18,0.023529411764705882,0,85,1,0.6377700805664063,4099372193,BODY
"from olives, capers, and anchovies, and pissaladière, a savory tart topped with",1.0,0,0.18,0.0,0,79,1,0.6163950729370117,4099372193,BODY
"caramelized onions, olives, and anchovies.",1.0,0,0.18,0.0,0,42,1,0.5950200653076172,4099372193,BODY
"Niçoise Cuisine: Originating from Nice, this cuisine includes dishes like Salade Niçoise,",1.0,0,0.18,0.06741573033707865,0,89,1,0.5636700057983398,4099372193,BODY
"a salad with tuna, olives, and anchovies, and Socca, a chickpea flour pancake. Other",1.0,0,0.18,0.023809523809523808,0,84,1,0.5422949981689453,4099372193,BODY
"Niçoise specialties include pan bagnat, a sandwich made with tuna, vegetables, and",1.0,0,0.18,0.012195121951219513,0,82,1,0.5209199905395507,4099372193,BODY
"olive oil, and daube, a slow-cooked beef stew with red wine and vegetables.",1.0,0,0.18,0.0,0,75,1,0.49954498291015625,4099372193,BODY
"Occitan Cuisine: This cuisine features hearty dishes like cassoulet, a slow-cooked",1.0,0,0.18,0.036585365853658534,0,82,1,0.4681949996948242,4099372193,BODY
"casserole with beans, sausage, and duck, and aligot, a cheesy mashed potato dish.",1.0,0,0.1800000508626302,0.0,0,81,1,0.44681999206542966,4099372193,BODY
"Occitan cuisine also includes dishes like garbure, a thick soup made with cabbage,",1.0,0,0.1800000508626302,0.012195121951219513,0,82,1,0.4254449844360352,4099372193,BODY
"beans, and confit de canard (duck confit), and brandade de morue, a creamy salt cod",1.0,0,0.18000007629394532,0.0,0,83,1,0.40406997680664064,4099372193,BODY
spread.,1.0,0,0.18000007629394532,0.0,0,7,1,0.3826949691772461,4099372193,BODY
"Basque Cuisine: Influenced by neighboring Spain, Basque cuisine includes dishes like",1.0,0,0.18,0.05952380952380952,0,84,1,0.35134502410888674,4099372193,BODY
"piperade, a pepper and tomato stew, and axoa, a veal stew with peppers. Basque",1.0,0,0.18,0.01282051282051282,0,78,1,0.3299700164794922,4099372193,BODY
"cuisine is also known for its pintxos, small snacks typically served in bars, and gâteau",1.0,0,0.18,0.0,0,88,1,0.3085950469970703,4099372193,BODY
"Basque, a traditional Basque cake filled with pastry cream or cherry jam.",1.0,0,0.18,0.0273972602739726,0,73,1,0.2872200012207031,4099372193,BODY
Famous Dishes,1.0,1,0.12,0.15384615384615385,0,13,2,0.8814899921417236,224960051,H1
The South of France is home to many iconic dishes that you must try during your visit:,1.0,0,0.12000001271565755,0.03488372093023256,0,86,2,0.8500949668884278,4099372193,BODY
"Bouillabaisse: A traditional fish stew from Marseille, made with various types of fish,",1.0,0,0.18,0.034482758620689655,0,87,2,0.8187450218200684,4099372193,BODY
"shellfish, and a flavorful broth seasoned with saﬀron and herbs. Bouillabaisse is",1.0,0,0.18,0.012345679012345678,0,81,2,0.7973700523376465,4099372193,BODY
"typically served with rouille, a garlicky mayonnaise, and crusty bread. The dish is a",1.0,0,0.18,0.011764705882352941,0,85,2,0.7759950828552246,4099372193,BODY
celebration of the sea and is best enjoyed in a seaside restaurant with a view of the,1.0,0,0.18,0.0,0,85,2,0.7546201133728028,4099372193,BODY
Mediterranean.,1.0,0,0.18,0.07142857142857142,0,14,2,0.7332451438903809,4099372193,BODY
"Ratatouille: A vegetable stew made with eggplant, zucchini, bell peppers, tomatoes,",1.0,0,0.18,0.024096385542168676,0,83,2,0.7018949699401855,4099372193,BODY
"and onions, seasoned with herbs de Provence. Ratatouille can be served as a main",1.0,0,0.18,0.025,0,80,2,0.6805200004577636,4099372193,BODY
