text,rel_size,bold,indent,caps,numbered,line_len,page,y0_pos,font_hash,label
"Method 1: From the top tools bar, select Create and then",1.0,1,0.3717000071207682,0.05357142857142857,0,56,3,0.3728700256347656,3923446238,BODY
select the file.,1.0,0,0.3717000071207682,0.0,0,16,3,0.3514950180053711,175178340,BODY
"Or, select the hamburger menu (Windows) or",1.0,0,0.3717000071207682,0.047619047619047616,0,42,3,0.31984504699707034,175178340,BODY
the File menu (macOS) > Create > PDF from file and follow,1.0,1,0.3717000071207682,0.12280701754385964,0,57,3,0.29832000732421876,3923446238,BODY
through the workflow.,1.0,0,0.3717000071207682,0.0,0,21,3,0.27694503784179686,175178340,BODY
AutoCAD files (Acrobat,1.0,0,0.13270000457763673,0.22727272727272727,0,22,3,0.26696998596191407,175178340,BODY
Pro for Windows only) Method 2: Drag and drop the HTML file from your system to,1.0,0,0.13270000457763673,0.10126582278481013,0,79,3,0.24567001342773437,175178340,BODY
the Acrobat Home page.,1.0,0,0.3717000071207682,0.09090909090909091,0,22,3,0.22414497375488282,175178340,BODY
Method 3: Right-click the file and select Convert to Adobe,1.0,1,0.3717000071207682,0.06896551724137931,0,58,3,0.19264503479003905,3923446238,BODY
PDF.,1.0,1,0.3717000071207682,0.75,0,4,3,0.1711199951171875,3923446238,BODY
"Method 4: Within AutoCAD, go to Print > Adobe PDF.",1.0,1,0.3717000071207682,0.22,0,50,3,0.13961997985839844,3923446238,BODY
"Method 1: From the top tools bar, select Create a PDF and",1.0,1,0.3717000071207682,0.10526315789473684,0,57,4,0.8725949668884277,3923446238,BODY
then select the file.,1.0,0,0.3717000071207682,0.0,0,21,4,0.8512199974060058,175178340,BODY
"Adobe Photoshop, Or, select the hamburger menu (Windows) or",1.0,0,0.13270000457763673,0.06779661016949153,0,59,4,0.8197199821472168,175178340,BODY
"Adobe Illustrator, and the File menu (macOS) > Create > PDF from file and follow",1.0,0,0.13270000457763673,0.1125,0,80,4,0.798345012664795,175178340,BODY
Adobe InDesign files through the workflow.,1.0,0,0.13270000457763673,0.07142857142857142,0,42,4,0.7769699668884278,175178340,BODY
Method 2: Drag and drop the file from your system to the,1.0,0,0.3717000071207682,0.03571428571428571,0,56,4,0.7452449607849121,175178340,BODY
Acrobat Home page.,1.0,0,0.3717000071207682,0.1111111111111111,0,18,4,0.7238699913024902,175178340,BODY
"Method 1: From the top tools bar, select Create and then",1.0,1,0.3717000071207682,0.05357142857142857,0,56,4,0.6751949882507324,3923446238,BODY
select the file.,1.0,0,0.3717000071207682,0.0,0,16,4,0.6538200378417969,175178340,BODY
"Or, select the hamburger menu (Windows) or",1.0,0,0.3717000071207682,0.047619047619047616,0,42,4,0.6221700286865235,175178340,BODY
PostScript and EPS files the File menu (macOS) > Create > PDF from file and follow,1.0,0,0.13270000457763673,0.14634146341463414,0,82,4,0.6009450149536133,175178340,BODY
through the workflow.,1.0,0,0.3717000071207682,0.0,0,21,4,0.5791950225830078,175178340,BODY
Method 2: Drag and drop the file from your system to the,1.0,0,0.3717000071207682,0.03571428571428571,0,56,4,0.5478450012207031,175178340,BODY
Acrobat Distiller icon or Acrobat Distiller window.,1.0,0,0.3717000071207682,0.0784313725490196,0,51,4,0.5264700317382812,175178340,BODY
"Method 1: From the top tools bar, select Create and then",1.0,1,0.3717000071207682,0.05357142857142857,0,56,4,0.47779502868652346,3923446238,BODY
select the file.,1.0,0,0.3717000071207682,0.0,0,16,4,0.4564200210571289,175178340,BODY
"Or, select the hamburger menu (Windows) or",1.0,0,0.3717000071207682,0.047619047619047616,0,42,4,0.4246950149536133,175178340,BODY
the File menu (macOS) > Create > PDF from file and follow,1.0,1,0.3717000071207682,0.12280701754385964,0,57,4,0.4031700134277344,3923446238,BODY
through the workflow.,1.0,0,0.3717000071207682,0.0,0,21,4,0.38179500579833986,175178340,BODY
3D files (Acrobat Pro),1.0,0,0.13270000457763673,0.13636363636363635,0,22,4,0.37699501037597655,175178340,H3
Method 2: Drag and drop the HTML file from your system to,1.0,0,0.3717000071207682,0.10526315789473684,0,57,4,0.3504450225830078,175178340,BODY
the Acrobat Home page.,1.0,0,0.3717000071207682,0.09090909090909091,0,22,4,0.32907005310058596,175178340,BODY
"Method 3: From Microsoft PowerPoint, select Adobe",1.0,1,0.3717000071207682,0.12244897959183673,0,49,4,0.29757003784179686,3923446238,BODY
Presenter > Publish.,1.0,1,0.3717000071207682,0.1,0,20,4,0.27597000122070314,3923446238,BODY
Balance PDF file size and quality,1.3350000381469727,1,0.12,0.12121212121212122,0,33,4,0.1904907989501953,2725459171,H2
"You can select various settings to ensure that your PDF has the best balance between file size,",1.0,0,0.12,0.042105263157894736,0,95,4,0.15814498901367188,175178340,BODY
"resolution, conformity to specific standards, and other factors. The settings you select depend",1.0,0,0.12,0.010526315789473684,0,95,4,0.13677001953125,175178340,BODY
"on your goals for the PDF that you are creating. For example, a PDF intended for high-quality",1.0,0,0.12,0.07526881720430108,0,93,4,0.11539497375488281,175178340,BODY
commercial printing requires diﬀerent settings than a PDF intended only for onscreen viewing,1.0,0,0.12,0.03260869565217391,0,92,5,0.8815199851989746,175178340,BODY
and quick downloading over the Internet.,1.0,0,0.12,0.025,0,40,5,0.8601450157165528,175178340,BODY
"Once selected, these settings apply across PDFMaker, Acrobat, and Acrobat Distiller.",1.0,1,0.12,0.09523809523809523,0,84,5,0.8286450004577637,3923446238,BODY
"However, some settings are limited to specific contexts or file types. For example, PDFMaker",1.0,0,0.12000005086263021,0.06521739130434782,0,92,5,0.8072700309753418,175178340,BODY
options can vary among the diﬀerent types of Microsoft Oﬃce applications.,1.0,1,0.12000005086263021,0.0273972602739726,0,73,5,0.7857450675964356,3923446238,BODY
"For convenience, you can select one of the conversion presets available in Acrobat. You can",1.0,0,0.12000005086263021,0.03296703296703297,0,91,5,0.7543200492858887,175178340,BODY
"also create, define, save, and reuse custom presets that are uniquely suited to your purposes.",1.0,0,0.12000005086263021,0.0,0,94,5,0.733020076751709,175178340,BODY
"For scanned documents, you can choose from Autodetect Color Mode or several scanning",1.0,0,0.12000010172526042,0.047619047619047616,0,84,5,0.7015950584411621,175178340,BODY
presets that are optimized for scanning documents and images in color or black and white.,1.0,0,0.12000010172526042,0.0,0,89,5,0.6802200889587402,175178340,BODY
You can modify these presets or use your own custom scanning settings.,1.0,0,0.12000010172526042,0.014285714285714285,0,70,5,0.6588451385498046,175178340,BODY
There are various ways to create a PDF file using Acrobat. You can generate a PDF quickly,1.0,0,0.12000010172526042,0.10112359550561797,0,89,5,0.6274951553344726,175178340,BODY
"using the convert to PDF tool, menu commands, dragging-and-dropping files onto the",1.0,0,0.12000010172526042,0.036585365853658534,0,82,5,0.6061201477050782,175178340,BODY
"Acrobat application icon, or converting clipboard data.",1.0,0,0.12000005086263021,0.01818181818181818,0,55,5,0.5847451400756836,175178340,BODY
Convert a file to PDF using Acrobat menu,1.8350000381469727,1,0.12,0.125,0,40,6,0.8668687534332276,1443743894,BODY
commands,1.8350000381469727,1,0.12,0.0,0,8,6,0.8333437442779541,1443743894,BODY
1.Do any of the following:,1.0,0,0.1725,0.038461538461538464,0,26,6,0.7812750244140625,1277323199,BODY
"In Acrobat, select Create from the global toolbar.",1.0,1,0.285,0.06,0,50,6,0.7536000061035156,1333887068,BODY
"The Create a PDF tool opens. On the left rail, Single file is",1.0,1,0.12,0.11475409836065574,0,61,6,0.5793000030517578,1333887068,BODY
selected by default. Choose the Select a file button.,1.0,1,0.12,0.03773584905660377,0,53,6,0.5609999847412109,1333887068,BODY
"Select the hamburger menu > Create > PDF from File (Windows),",1.0,0,0.18,0.11475409836065574,0,61,7,0.88125,1277323199,BODY
or File > Create > PDF from File (macOS).,1.0,1,0.18,0.1951219512195122,0,41,7,0.8629499816894531,1333887068,BODY
"2.In the Open dialog box, select the ﬁle that you want to convert. You can browse all ﬁle",1.0,0,0.15,0.033707865168539325,0,89,7,0.8352749633789063,1277323199,BODY
types or select a speciﬁc type from the Files Of Type drop-down menu.,1.0,0,0.18,0.043478260869565216,0,69,7,0.8169750213623047,1277323199,BODY
"3.Optionally, select Advanced settings to change the conversion options if you're",1.0,1,0.15,0.024691358024691357,0,81,7,0.4574250030517578,1333887068,BODY
converting an image file to PDF. The options available vary depending on the file type.,1.0,0,0.18,0.04597701149425287,0,87,7,0.4391249847412109,1277323199,BODY
Note:,1.0,1,0.2025,0.2,0,5,7,0.39540000915527346,1443743894,BODY
The Advanced settings button is unavailable if you choose All Files as the file type or,1.0,1,0.2025,0.04597701149425287,0,87,7,0.36772499084472654,1026919663,BODY
"if no conversion settings are available for the selected file type. (For example, the",1.0,0,0.2025,0.011764705882352941,0,85,7,0.349425048828125,2293199348,BODY
Advanced settings button is unavailable for Microsoft Word and Microsoft Excel files.),1.0,0,0.2025,0.05813953488372093,0,86,7,0.33112503051757813,2293199348,BODY
4.Select Create to convert the ﬁle to a PDF.,1.0,1,0.15,0.11363636363636363,0,44,7,0.2744999694824219,1333887068,BODY
"Depending on the type of ﬁle being converted, the authoring applicaƟon opens",1.0,0,0.18,0.02631578947368421,0,76,7,0.23782501220703126,1277323199,BODY
"automaƟcally, or a progress dialog box appears. If the ﬁle is in an unsupported format, a",1.0,0,0.18,0.02247191011235955,0,89,7,0.2195249938964844,1277323199,BODY
"message appears, telling you that the ﬁle cannot be converted to PDF.",1.0,0,0.18,0.043478260869565216,0,69,7,0.2012249755859375,1277323199,BODY
"5.When the new PDF opens, choose the hamburger menu > Save or Save",1.0,0,0.15,0.09090909090909091,0,66,7,0.16387496948242186,1277323199,BODY
"As (Windows), File > Save or File > Save As (macOS), and then select a name and",1.0,1,0.18,0.11392405063291139,0,79,7,0.14557502746582032,1333887068,BODY
location for the PDF.,1.0,0,0.18,0.14285714285714285,0,21,7,0.12727500915527343,1277323199,BODY
Note:,1.0,1,0.12,0.2,0,5,8,0.8819999694824219,1443743894,BODY
"When naming a PDF that’s intended for electronic distribution, limit the filename to eight",1.0,0,0.12,0.044444444444444446,0,90,8,0.8543250274658203,1277323199,BODY
characters (with no spaces) and include the .pdf extension. This action ensures that email,1.0,0,0.12,0.011111111111111112,0,90,8,0.8360250091552734,1277323199,BODY
programs or network servers don’t truncate the filename and that the PDF opens as expected.,1.0,0,0.12,0.03296703296703297,0,91,8,0.8177249908447266,1277323199,BODY
Convert a file to PDF using the Convert to PDF tool,1.3350000381469727,1,0.12,0.1568627450980392,0,51,8,0.7415437316894531,1443743894,H2
"1.In Acrobat, select All tools > Convert to PDF.",1.0,1,0.1725,0.14583333333333334,0,48,8,0.6726750183105469,1333887068,BODY
"2.In the file explorer window that appears, select the file you want to convert to PDF,",1.0,0,0.1725,0.04597701149425287,0,87,8,0.645,1277323199,BODY
and select Open.,1.0,1,0.2025,0.0625,0,16,8,0.6266999816894532,1333887068,BODY
3.The selected file is converted to PDF and opens in Acrobat. Choose the hamburger,1.0,0,0.1725,0.07317073170731707,0,82,8,0.5989500045776367,1277323199,BODY
"menu > Save or Save As (Windows), File > Save or File > Save As (macOS),",1.0,0,0.2025,0.1527777777777778,0,72,8,0.5799750137329102,1277323199,BODY
and then select a name and location for the PDF.,1.0,0,0.2025,0.0625,0,48,8,0.5616749954223633,1277323199,BODY
Drag-and-drop to create PDFs,1.3350000381469727,1,0.12,0.14285714285714285,0,28,8,0.5034937286376953,1443743894,H2
"This method is best for small, simple files, such as small image files and plain text files, when",1.0,0,0.12,0.010309278350515464,0,97,8,0.475724983215332,1277323199,BODY
the balance between file size and output quality is not important. You can use this technique,1.0,0,0.12,0.010752688172043012,0,93,8,0.4574250030517578,1277323199,BODY
"with many other types of files, but you cannot adjust any conversion settings during the",1.0,0,0.12,0.0,0,88,8,0.4391249847412109,1277323199,BODY
process.,1.0,0,0.12,0.0,0,8,8,0.4208250045776367,1277323199,BODY
1.Select the icons of one or more files in the Windows Explorer or macOS Finder.,1.0,0,0.1725,0.075,0,80,8,0.39314998626708986,1277323199,BODY
2.Drag the file icons onto the Acrobat application icon. Or (Windows only) drag the files,1.0,0,0.1725,0.0449438202247191,0,89,8,0.36547500610351563,1277323199,BODY
into the open Acrobat window.,1.0,0,0.2025,0.034482758620689655,0,29,8,0.34717498779296874,1277323199,BODY
"If a message appears saying that the file could not be opened in Acrobat, then that",1.0,0,0.2025,0.024096385542168676,0,83,8,0.30345001220703127,1277323199,BODY
file type cannot be converted to PDF by the drag-and-drop method. Use one of the,1.0,0,0.2025,0.05,0,80,8,0.2851499938964844,1277323199,BODY
other conversion methods for that file.,1.0,0,0.2025,0.0,0,39,8,0.2668499755859375,1277323199,BODY
Note:,1.0,1,0.2025,0.2,0,5,8,0.223125,1443743894,BODY
You can also convert PostScript and EPS files to PDF by dragging them onto,1.0,0,0.2025,0.12162162162162163,0,74,8,0.19544998168945313,1277323199,BODY
the Acrobat window or the Acrobat application icon.,1.0,0,0.2025,0.0392156862745098,0,51,8,0.17714996337890626,1277323199,BODY
3.Save the PDF.,1.0,0,0.1725,0.26666666666666666,0,15,8,0.14879997253417968,1277323199,BODY
Note:,1.0,1,0.2025,0.2,0,5,9,0.8819999694824219,1443743894,BODY
(Windows only) You can also right-click a file in Windows Explorer and select Convert,1.0,1,0.2025,0.058823529411764705,0,85,9,0.8543250274658203,1333887068,BODY
to Adobe PDF.,1.0,1,0.2025,0.3076923076923077,0,13,9,0.8360250091552734,1333887068,BODY
Convert clipboard content to PDF,1.3350000381469727,1,0.12,0.125,0,32,9,0.7772437286376953,1443743894,H2
You can create PDFs from text and images that you copy from applications on macOSor,1.0,0,0.12,0.07228915662650602,0,83,9,0.7488449668884277,175178340,BODY
Windows.,1.0,0,0.12,0.125,0,8,9,0.7303950309753418,175178340,BODY
1.Capture content in the Clipboard:,1.0,0,0.1725,0.05714285714285714,0,35,9,0.7025700187683106,175178340,BODY
Use the copy command in the applications.,1.0,0,0.2625,0.024390243902439025,0,41,9,0.6747450065612793,175178340,BODY
Press the PrintScreen key (Windows).,1.0,1,0.2625,0.1111111111111111,0,36,9,0.65052001953125,3923446238,BODY
"Use the Screenshot utility (Applications > Utilities > Screenshot), and",1.0,1,0.2625,0.07042253521126761,0,71,9,0.6262950134277344,3923446238,BODY
choose Edit > Copy to place the content on the clipboard (macOS).,1.0,1,0.2625,0.06153846153846154,0,65,9,0.6076950073242188,3923446238,BODY
"In a PDF file, you can select objects using the Edit Object tool (All",1.0,1,0.2625,0.10144927536231885,0,69,9,0.5834700012207031,3923446238,BODY
"tools > Use print production > Edit object), and then copy the selected",1.0,1,0.2625,0.028169014084507043,0,71,9,0.5648700332641602,3923446238,BODY
objects.,1.0,0,0.2625,0.0,0,8,9,0.546420021057129,175178340,BODY
"2.In Acrobat, choose Create > Clipboard > Create,or choose All tools > Create a",1.0,1,0.1725,0.08860759493670886,0,79,9,0.498120002746582,3923446238,BODY
PDF > Clipboard > Create.,1.0,1,0.2025,0.2,0,25,9,0.4795200347900391,3923446238,BODY
Note:,1.0,1,0.2025,0.2,0,5,9,0.4332149887084961,2725459171,BODY
The PDF from Clipboard command appears only when content is copied to the,1.0,0,0.2025,0.0684931506849315,0,73,9,0.40527000427246096,175178340,BODY
"Clipboard. If the Clipboard is empty, the command is disabled.",1.0,0,0.2025,0.04838709677419355,0,62,9,0.38682003021240235,175178340,BODY
Create a blank PDF,1.3350000381469727,1,0.12,0.2222222222222222,0,18,10,0.8759437656402588,1443743894,H2
"You can create a blank PDF, rather than beginning with a file, a clipboard image, or scanning.",1.0,0,0.12,0.0425531914893617,0,94,10,0.8481749725341797,1277323199,BODY
"This process can be useful for creating a one-page PDF. For longer, more complex, or heavily",1.0,0,0.12,0.05434782608695652,0,92,10,0.8205000305175781,1277323199,BODY
"formatted documents, it’s better to create the source document in an application that offers",1.0,0,0.12,0.0,0,92,10,0.8022000122070313,1277323199,BODY
"more layout and formatting options, such as Adobe InDesign or Microsoft Word.",1.0,1,0.12,0.06493506493506493,0,77,10,0.7838999938964843,1333887068,BODY
Do any of the following:,1.0,0,0.12,0.041666666666666664,0,24,10,0.7562249755859375,1277323199,BODY
"In Acrobat, select Create from the global bar.",1.0,1,0.2025,0.06521739130434782,0,46,10,0.7285500335693359,1333887068,BODY
"The Create a PDF tool opens. On the leŌ rail, select Blank page, and then select Create.",1.0,1,0.12,0.10227272727272728,0,88,10,0.577125015258789,1333887068,BODY
"Select the hamburger menu > Create > Blank Page (Windows),",1.0,0,0.2025,0.08620689655172414,0,58,10,0.14602500915527344,1277323199,BODY
or File > Create > Blank Page (macOS).,1.0,1,0.2025,0.15789473684210525,0,38,10,0.12772499084472655,1333887068,BODY
Acrobat creates a blank page PDF.,1.0,0,0.12,0.12121212121212122,0,33,10,0.10004997253417969,1277323199,BODY
Note:,1.0,1,0.12,0.2,0,5,11,0.8819999694824219,1443743894,BODY
"To add a blank page to an existing PDF, open the PDF and then choose Edit > Organize",1.0,1,0.12,0.10714285714285714,0,84,11,0.8543250274658203,1333887068,BODY
pages > Insert > Blank page.,1.0,1,0.12,0.07142857142857142,0,28,11,0.8360250091552734,1333887068,BODY
Create multiple PDFs from multiple files,1.3350000381469727,1,0.12,0.1,0,40,11,0.7742437744140624,1443743894,H2
"You can create multiple PDFs from multiple native files, including files of different supported",1.0,0,0.12,0.042105263157894736,0,95,11,0.7464749908447266,1277323199,BODY
"formats, in one operation. This method is useful when you must convert a large number of files",1.0,0,0.12,0.010638297872340425,0,94,11,0.7280999755859375,1277323199,BODY
to PDF.,1.0,0,0.12,0.42857142857142855,0,7,11,0.709800033569336,1277323199,BODY
"Note: When you use this method, Acrobat applies the most recently used conversion settings",1.0,1,0.12,0.03333333333333333,0,90,11,0.6821250152587891,1026919663,BODY
"without offering you access to those settings. If you want to adjust the conversion settings, do",1.0,0,0.12,0.010416666666666666,0,96,11,0.6638249969482422,2293199348,BODY
so before using this method.,1.0,0,0.12,0.0,0,28,11,0.6455249786376953,2293199348,BODY
"1.In Acrobat, select Create from the global bar.",1.0,1,0.1725,0.0625,0,48,11,0.6178499984741211,1333887068,BODY
"2.The Create a PDF tool opens. On the leŌ rail, select MulƟple ﬁles > Create mulƟple",1.0,1,0.1725,0.13095238095238096,0,84,11,0.5901750183105469,1333887068,BODY
"PDF ﬁles, and then select Next.",1.0,1,0.2025,0.12903225806451613,0,31,11,0.5718000030517578,1333887068,BODY
"3.Choose Add Files > Add Files or Add Folders, and then select the ﬁles or folder.",1.0,1,0.1725,0.08536585365853659,0,82,11,0.544124984741211,1333887068,BODY
4.Select OK. The Output opƟons dialog box appears.,1.0,1,0.1725,0.12,0,50,11,0.5164500045776367,1333887068,BODY
"5.In the Output OpƟons dialog box, specify your target folder and ﬁlename",1.0,1,0.1725,0.0547945205479452,0,73,11,0.4887749862670898,1333887068,BODY
"preferences, and then select OK.",1.0,1,0.2025,0.0625,0,32,11,0.4704750061035156,1333887068,BODY
"Using PDFMaker within an authoring application is a simple, one-click procedure. It involves",1.0,0,0.12,0.06521739130434782,0,92,11,0.44279998779296875,1277323199,BODY
clicking an Acrobat PDFMaker toolbar button or choosing a command on the Adobe PDF menu.,1.0,0,0.12,0.10227272727272728,0,88,11,0.42450000762939455,1277323199,BODY
About Acrobat PDFMaker,1.3350000381469727,1,0.12,0.2727272727272727,0,22,11,0.3716139221191406,2725459171,H2
"PDFMaker is an Acrobat feature that operates within many business applications, such as",1.0,0,0.12,0.05747126436781609,0,87,11,0.34377006530761717,175178340,BODY
"Microsoft Office applications, AutoCAD, and Lotus Notes. When you install Acrobat,",1.0,0,0.12,0.12195121951219512,0,82,11,0.3253200531005859,175178340,BODY
PDFMaker controls appear in the work area of the authoring application.,1.0,0,0.12,0.056338028169014086,0,71,11,0.3068700408935547,175178340,BODY
Note: Some PDFMaker features are not available in certain versions of the authoring,1.0,1,0.12,0.07228915662650602,0,83,11,0.26952003479003905,3923446238,BODY
"applications. For a comparison chart, see Compatible web browsers and PDFMaker",1.0,0,0.12,0.07692307692307693,0,78,11,0.2510700225830078,175178340,BODY
"applications | Acrobat, Reader.",1.0,0,0.12,0.06451612903225806,0,31,11,0.23262001037597657,175178340,BODY
Using Create PDF cloud service for PDF,2.0,1,0.12,0.21052631578947367,0,38,12,0.8442749786376953,1443743894,BODY
conversion,2.0,1,0.12,0.0,0,10,12,0.8076000213623047,1443743894,BODY
Acrobat provides an option to use Adobe Create PDF cloud service in addition to a local,1.0,0,0.12,0.06896551724137931,0,87,12,0.7703250122070312,1277323199,BODY
conversion to convert Microsoft Word documents to PDFs. The created PDFs are high-quality,1.0,0,0.12,0.10112359550561797,0,89,12,0.7520249938964844,1277323199,BODY
and provide exceptional visual fidelity. They are well-tagged for better accessibility. They also,1.0,0,0.12,0.020618556701030927,0,97,12,0.7337249755859375,1277323199,BODY
"include link recognition so that hyperlinks, internal document links, and tables of contents are",1.0,0,0.12,0.0,0,96,12,0.715425033569336,1277323199,BODY
created as live links.,1.0,0,0.12,0.0,0,22,12,0.6970500183105469,1277323199,BODY
Convert a file to PDF using PDFMaker,2.0,1,0.12,0.2222222222222222,0,36,13,0.8442749786376953,1443743894,H1
"In Windows, Acrobat installs both an Acrobat PDFMaker toolbar and an Adobe PDF menu in",1.0,1,0.12,0.13953488372093023,0,86,13,0.8069249725341797,1333887068,BODY
many popular authoring applications. You can use either the toolbar buttons or the Adobe,1.0,1,0.12,0.022727272727272728,0,88,13,0.7886250305175782,1333887068,BODY
"PDF menu (the Action menu in Lotus Notes) to create PDFs, but the menu also provides access",1.0,1,0.12,0.0989010989010989,0,91,13,0.7703250122070312,1333887068,BODY
to conversion settings. Although many of the conversion options are common to all authoring,1.0,0,0.12,0.01098901098901099,0,91,13,0.7520249938964844,1277323199,BODY
"applications, a few are application-specific.",1.0,0,0.12,0.0,0,45,13,0.7337249755859375,1277323199,BODY
"For Microsoft Office applications such as Word, Excel, and PowerPoint, the options for creating",1.0,0,0.12,0.07368421052631578,0,95,13,0.7060500335693359,1277323199,BODY
PDFs are available from the Acrobat ribbon.,1.0,1,0.12,0.09302325581395349,0,43,13,0.6876750183105469,1333887068,BODY
Note:,1.0,1,0.12,0.2,0,5,13,0.66,1443743894,BODY
"If you don’t see the PDF toolbar buttons in an application, you must show or activate the PDF",1.0,0,0.12,0.07526881720430108,0,93,13,0.6323249816894532,1277323199,BODY
"toolbar. For other troubleshooting issues, see Troubleshoot Acrobat PDFMaker Problems.",1.0,0,0.12,0.09302325581395349,0,86,13,0.6140250015258789,1277323199,BODY
Show or activate PDFMaker in Microsoft Office and Lotus Notes,1.3350000381469727,1,0.12,0.14754098360655737,0,61,13,0.5552437591552735,1443743894,H2
"If the PDF toolbar buttons don’t appear in your Microsoft Office or Lotus Notes application, use",1.0,0,0.12,0.08333333333333333,0,96,13,0.5274750137329102,1277323199,BODY
one of the following methods to show or activate PDFMaker.,1.0,0,0.12,0.06896551724137931,0,58,13,0.5091749954223633,1277323199,BODY
"For Lotus Notes 9, choose File > Preferences. In the dialog box that appears,",1.0,1,0.12,0.07792207792207792,0,77,13,0.48150001525878905,1333887068,BODY
"choose Toolbar > Toolbars, and select the Visible option for Acrobat PDFMaker.",1.0,1,0.12,0.10256410256410256,0,78,13,0.4631999969482422,1333887068,BODY
"For Microsoft Office, follow these steps:",1.0,0,0.12,0.07317073170731707,0,41,13,0.435525016784668,1277323199,BODY
"1.Select the File tab, and then choose Options.",1.0,1,0.1725,0.06382978723404255,0,47,13,0.40784999847412107,1333887068,BODY
2.Select Add-Ins on the left side of the dialog box.,1.0,0,0.1725,0.057692307692307696,0,52,13,0.3801750183105469,1277323199,BODY
3.Do one of the following:,1.0,0,0.1725,0.038461538461538464,0,26,13,0.35242500305175783,1277323199,BODY
"If PDFMOutlook or Acrobat PDFMaker Office COM Add-in isn't listed, choose",1.0,1,0.2625,0.2191780821917808,0,73,13,0.3247499847412109,1333887068,BODY
COM Add-Ins from the Manage pop-up menu and select Go.,1.0,1,0.2625,0.12962962962962962,0,54,13,0.30645004272460935,1333887068,BODY
If PDFMOutlook or Acrobat PDFMaker Office COM Add-in is listed under,1.0,1,0.2625,0.23529411764705882,0,68,13,0.2825250244140625,1333887068,BODY
"Disabled Application Add-ins, select Disabled Items from the Manage pop-up",1.0,0,0.2625,0.08108108108108109,0,74,13,0.2642250061035156,1277323199,BODY
menu and select Go.,1.0,1,0.2625,0.05263157894736842,0,19,13,0.24592498779296876,1333887068,BODY
4.Select PDFMOutlook or Acrobat PDFMaker Office COM Add-in and select OK.,1.0,1,0.1725,0.2465753424657534,0,73,13,0.22199996948242187,1333887068,BODY
5.Restart the Office application.,1.0,0,0.1725,0.06060606060606061,0,33,13,0.19425003051757814,1277323199,BODY
Convert a file to PDF,1.3350000381469727,1,0.12,0.19047619047619047,0,21,14,0.8759437656402588,1443743894,H2
1.Open the file in the application used to create it.,1.0,0,0.1725,0.018867924528301886,0,53,14,0.8481749725341797,1277323199,BODY
2.Select the Convert To Adobe PDF button on the Acrobat PDFMaker toolbar.,1.0,1,0.1725,0.1643835616438356,0,73,14,0.8147250366210937,1333887068,BODY
"For Microsoft Office applications, such as Word, Excel, and PowerPoint, select",1.0,0,0.2025,0.08974358974358974,0,78,14,0.7710749816894531,1277323199,BODY
the Create PDF button on the Acrobat ribbon.,1.0,1,0.2025,0.11363636363636363,0,44,14,0.7469999694824219,1333887068,BODY
"3.Enter a filename and location for the PDF, and select Save.",1.0,1,0.1725,0.08196721311475409,0,61,14,0.7194000244140625,1333887068,BODY
4.(Optional) Check View Result to open the PDF or enable Protect PDF to specify,1.0,1,0.1725,0.13924050632911392,0,79,14,0.6917250061035156,1333887068,BODY
the Security settings for the PDF.,1.0,1,0.2025,0.11764705882352941,0,34,14,0.6734249877929688,1333887068,BODY
Create a PDF and share the link for viewing or commenting,1.3350000381469727,1,0.12,0.07017543859649122,0,57,14,0.6152437591552734,1443743894,H2
"Applicable to Microsoft Word, Excel, and PowerPoint",1.0,0,0.12,0.11764705882352941,0,51,14,0.5941500091552734,1277323199,BODY
1.Open the file in the application used to create it.,1.0,0,0.1725,0.018867924528301886,0,53,14,0.5664749908447265,1277323199,BODY
2.Do any of the following:,1.0,0,0.1725,0.038461538461538464,0,26,14,0.5388000106811524,1277323199,BODY
"From the Home tab, choose Create PDF and share link.",1.0,1,0.2625,0.11538461538461539,0,52,14,0.5111249923706055,1333887068,BODY
Select File > Share > Create PDF and share link > Create PDF and Share link.,1.0,1,0.2625,0.15789473684210525,0,76,14,0.43057498931884763,1333887068,BODY
Select File > Share as Adobe PDF link.,1.0,1,0.2625,0.18421052631578946,0,38,15,0.8819999694824219,1333887068,BODY
"3.Acrobat converts the file to PDF, displays it in Acrobat, and copies the shareable link.",1.0,0,0.15,0.05555555555555555,0,90,15,0.2852249908447266,1277323199,BODY
You can share the link with the desired recipients.,1.0,0,0.18,0.0196078431372549,0,51,15,0.2669249725341797,1277323199,BODY
Create a PDF and share via Outlook,1.3350000381469727,1,0.12,0.14705882352941177,0,34,15,0.21489372253417968,1443743894,H2
"Applicable to Microsoft Word, Excel, and PowerPoint",1.0,0,0.12,0.11764705882352941,0,51,15,0.1937999725341797,1277323199,BODY
1.Open the file in the application used to create it.,1.0,0,0.1725,0.018867924528301886,0,53,15,0.16612503051757813,1277323199,BODY
2.Do any of the following:,1.0,0,0.1725,0.038461538461538464,0,26,15,0.13845001220703124,1277323199,BODY
"From the Home tab, choose Create PDF and Share via Outlook.",1.0,1,0.2625,0.13559322033898305,0,59,15,0.11077499389648438,1333887068,BODY
"From the Acrobat tab, choose Create PDF and Share via Outlook.",1.0,1,0.2625,0.12903225806451613,0,62,16,0.7849500274658203,1333887068,BODY
Select File > Share > Email > Create PDF and Share via Outlook.,1.0,1,0.2625,0.15873015873015872,0,63,16,0.636150016784668,1333887068,BODY
